service_id,inventory_id,service_type,service_date,service_cost
698,101,oil service,2016-03-04,157.5000
699,103,tire change,2016-03-04,157.5000
700,103,oil service,2016-03-04,157.5000
701,106,tire change,2016-03-04,157.5000
702,106,oil service,2016-03-04,105.0000
703,108,tire change,2016-03-04,157.5000
704,108,oil service,2016-03-04,157.5000
705,110,tire change,2016-03-04,157.5000
706,110,oil service,2016-03-04,157.5000
707,119,tire change,2016-03-04,157.5000
708,119,oil service,2016-03-04,105.0000
709,124,tire change,2016-03-04,157.5000
710,124,oil service,2016-03-04,210.0000
711,126,tire change,2016-03-04,157.5000
712,126,oil service,2016-03-04,157.5000
713,127,tire change,2016-03-04,157.5000
714,127,oil service,2016-03-04,157.5000
715,128,tire change,2016-03-04,157.5000
716,128,oil service,2016-03-04,210.0000
717,132,tire change,2016-03-04,157.5000
718,132,oil service,2016-03-04,157.5000
719,134,tire change,2016-03-04,157.5000
720,134,oil service,2016-03-04,157.5000
721,135,tire change,2016-03-04,157.5000
722,135,oil service,2016-03-04,210.0000
723,139,tire change,2016-03-04,157.5000
724,139,oil service,2016-03-04,157.5000
725,143,tire change,2016-03-04,157.5000
726,143,oil service,2016-03-04,105.0000
727,144,tire change,2016-03-04,157.5000
728,144,oil service,2016-03-04,157.5000
729,146,tire change,2016-03-04,157.5000
730,146,oil service,2016-03-04,105.0000
731,149,tire change,2016-03-04,157.5000
732,149,oil service,2016-03-04,210.0000
733,153,tire change,2016-03-04,157.5000
734,153,oil service,2016-03-04,210.0000
735,160,tire change,2016-03-04,157.5000
736,160,oil service,2016-03-04,157.5000
737,161,tire change,2016-03-04,157.5000
738,161,oil service,2016-03-04,210.0000
739,162,tire change,2016-03-04,157.5000
740,162,oil service,2016-03-04,105.0000
741,166,tire change,2016-03-04,157.5000
742,166,oil service,2016-03-04,105.0000
743,169,tire change,2016-03-04,157.5000
744,169,oil service,2016-03-04,105.0000
745,170,tire change,2016-03-04,157.5000
746,170,oil service,2016-03-04,105.0000
747,176,tire change,2016-03-04,157.5000
748,176,oil service,2016-03-04,105.0000
749,178,tire change,2016-03-04,157.5000
750,178,oil service,2016-03-04,157.5000
751,182,tire change,2016-03-04,157.5000
752,182,oil service,2016-03-04,210.0000
753,184,tire change,2016-03-04,157.5000
754,184,oil service,2016-03-04,105.0000
755,190,tire change,2016-03-04,157.5000
756,190,oil service,2016-03-04,210.0000
757,193,tire change,2016-03-04,157.5000
758,193,oil service,2016-03-04,210.0000
759,197,tire change,2016-03-04,157.5000
760,197,oil service,2016-03-04,210.0000
761,207,tire change,2016-03-04,157.5000
762,207,oil service,2016-03-04,157.5000
763,211,tire change,2016-03-04,157.5000
764,211,oil service,2016-03-04,210.0000
765,215,tire change,2016-03-04,157.5000
766,215,oil service,2016-03-04,210.0000
767,220,tire change,2016-03-04,157.5000
768,220,oil service,2016-03-04,157.5000
769,222,tire change,2016-03-04,157.5000
770,222,oil service,2016-03-04,210.0000
771,223,tire change,2016-03-04,157.5000
772,223,oil service,2016-03-04,105.0000
773,225,tire change,2016-03-04,157.5000
774,225,oil service,2016-03-04,157.5000
775,230,tire change,2016-03-04,157.5000
776,230,oil service,2016-03-04,210.0000
777,231,tire change,2016-03-04,157.5000
778,231,oil service,2016-03-04,210.0000
779,232,tire change,2016-03-04,157.5000
780,232,oil service,2016-03-04,210.0000
781,237,tire change,2016-03-04,157.5000
782,237,oil service,2016-03-04,210.0000
783,242,tire change,2016-03-04,157.5000
784,242,oil service,2016-03-04,105.0000
785,250,tire change,2016-03-04,157.5000
786,250,oil service,2016-03-04,105.0000
787,256,tire change,2016-03-04,157.5000
788,256,oil service,2016-03-04,210.0000
789,257,tire change,2016-03-04,157.5000
790,257,oil service,2016-03-04,157.5000
791,272,tire change,2016-03-04,157.5000
792,272,oil service,2016-03-04,210.0000
793,273,tire change,2016-03-04,157.5000
794,273,oil service,2016-03-04,210.0000
795,279,tire change,2016-03-04,157.5000
796,279,oil service,2016-03-04,157.5000
797,284,tire change,2016-03-04,157.5000
798,284,oil service,2016-03-04,157.5000
799,289,tire change,2016-03-04,157.5000
800,289,oil service,2016-03-04,105.0000
801,290,tire change,2016-03-04,157.5000
802,290,oil service,2016-03-04,105.0000
803,295,tire change,2016-03-04,157.5000
804,295,oil service,2016-03-04,105.0000
805,300,tire change,2016-03-04,157.5000
806,300,oil service,2016-03-04,210.0000
807,302,tire change,2016-03-04,157.5000
808,302,oil service,2016-03-04,105.0000
809,310,tire change,2016-03-04,157.5000
810,310,oil service,2016-03-04,105.0000
811,311,tire change,2016-03-04,157.5000
812,311,oil service,2016-03-04,105.0000
813,315,tire change,2016-03-04,157.5000
814,315,oil service,2016-03-04,105.0000
815,321,tire change,2016-03-04,157.5000
816,321,oil service,2016-03-04,105.0000
817,327,tire change,2016-03-04,157.5000
818,327,oil service,2016-03-04,210.0000
819,329,tire change,2016-03-04,157.5000
820,329,oil service,2016-03-04,210.0000
821,334,tire change,2016-03-04,157.5000
822,334,oil service,2016-03-04,157.5000
823,338,tire change,2016-03-04,157.5000
824,338,oil service,2016-03-04,210.0000
825,345,tire change,2016-03-04,157.5000
826,345,oil service,2016-03-04,210.0000
827,351,tire change,2016-03-04,157.5000
828,351,oil service,2016-03-04,210.0000
829,359,tire change,2016-03-04,157.5000
830,359,oil service,2016-03-04,210.0000
831,363,tire change,2016-03-04,157.5000
832,363,oil service,2016-03-04,210.0000
833,368,tire change,2016-03-04,157.5000
834,368,oil service,2016-03-04,105.0000
835,377,tire change,2016-03-04,157.5000
836,377,oil service,2016-03-04,157.5000
837,383,tire change,2016-03-04,157.5000
838,383,oil service,2016-03-04,105.0000
839,402,tire change,2016-03-04,157.5000
840,402,oil service,2016-03-04,157.5000
841,403,tire change,2016-03-04,157.5000
842,403,oil service,2016-03-04,105.0000
843,437,tire change,2016-03-04,157.5000
844,437,oil service,2016-03-04,105.0000
845,445,tire change,2016-03-04,157.5000
846,445,oil service,2016-03-04,105.0000
847,449,tire change,2016-03-04,157.5000
848,449,oil service,2016-03-04,105.0000
849,455,tire change,2016-03-04,157.5000
850,455,oil service,2016-03-04,157.5000
851,470,tire change,2016-03-04,157.5000
852,470,oil service,2016-03-04,210.0000
853,471,tire change,2016-03-04,157.5000
854,471,oil service,2016-03-04,210.0000
855,473,tire change,2016-03-04,157.5000
856,473,oil service,2016-03-04,157.5000
857,486,tire change,2016-03-04,157.5000
858,486,oil service,2016-03-04,105.0000
859,500,tire change,2016-03-04,157.5000
860,500,oil service,2016-03-04,157.5000
861,43,tire change,2016-03-05,157.5000
862,43,oil service,2016-03-05,157.5000
863,58,tire change,2016-03-05,157.5000
864,58,oil service,2016-03-05,157.5000
865,80,tire change,2016-03-05,157.5000
866,80,oil service,2016-03-05,210.0000
867,83,tire change,2016-03-05,157.5000
868,83,oil service,2016-03-05,210.0000
869,86,tire change,2016-03-05,157.5000
870,86,oil service,2016-03-05,105.0000
871,98,tire change,2016-03-05,157.5000
872,98,oil service,2016-03-05,157.5000
873,116,tire change,2016-03-05,157.5000
874,116,oil service,2016-03-05,210.0000
875,118,tire change,2016-03-05,157.5000
876,118,oil service,2016-03-05,105.0000
877,136,tire change,2016-03-05,157.5000
878,136,oil service,2016-03-05,105.0000
879,141,tire change,2016-03-05,157.5000
880,141,oil service,2016-03-05,105.0000
881,156,tire change,2016-03-05,157.5000
882,156,oil service,2016-03-05,210.0000
883,217,tire change,2016-03-05,157.5000
884,217,oil service,2016-03-05,157.5000
885,229,tire change,2016-03-05,157.5000
886,229,oil service,2016-03-05,210.0000
887,240,tire change,2016-03-05,157.5000
888,240,oil service,2016-03-05,105.0000
889,241,tire change,2016-03-05,157.5000
890,241,oil service,2016-03-05,210.0000
891,254,tire change,2016-03-05,157.5000
892,254,oil service,2016-03-05,105.0000
893,269,tire change,2016-03-05,157.5000
894,269,oil service,2016-03-05,157.5000
895,303,tire change,2016-03-05,157.5000
896,303,oil service,2016-03-05,210.0000
897,366,tire change,2016-03-05,157.5000
898,366,oil service,2016-03-05,105.0000
899,370,tire change,2016-03-05,157.5000
900,370,oil service,2016-03-05,157.5000
901,407,tire change,2016-03-05,157.5000
902,407,oil service,2016-03-05,210.0000
903,460,tire change,2016-03-05,157.5000
904,460,oil service,2016-03-05,105.0000
905,467,tire change,2016-03-05,157.5000
906,467,oil service,2016-03-05,105.0000
907,489,tire change,2016-03-05,157.5000
908,489,oil service,2016-03-05,157.5000
909,95,tire change,2016-03-06,157.5000
910,95,oil service,2016-03-06,210.0000
911,100,tire change,2016-03-06,157.5000
912,100,oil service,2016-03-06,157.5000
913,133,tire change,2016-03-06,157.5000
914,133,oil service,2016-03-06,210.0000
915,180,tire change,2016-03-06,157.5000
916,180,oil service,2016-03-06,210.0000
917,188,tire change,2016-03-06,157.5000
918,188,oil service,2016-03-06,105.0000
919,198,tire change,2016-03-06,157.5000
920,198,oil service,2016-03-06,157.5000
921,214,tire change,2016-03-06,157.5000
922,214,oil service,2016-03-06,210.0000
923,294,tire change,2016-03-06,157.5000
924,294,oil service,2016-03-06,157.5000
925,319,tire change,2016-03-06,157.5000
926,319,oil service,2016-03-06,157.5000
927,33,tire change,2016-03-07,157.5000
928,33,oil service,2016-03-07,105.0000
929,48,tire change,2016-03-07,157.5000
930,48,oil service,2016-03-07,157.5000
931,208,tire change,2016-03-07,157.5000
932,208,oil service,2016-03-07,105.0000
933,348,tire change,2016-03-07,157.5000
934,348,oil service,2016-03-07,210.0000
935,353,tire change,2016-03-07,157.5000
936,353,oil service,2016-03-07,157.5000
937,60,tire change,2016-03-08,157.5000
938,60,oil service,2016-03-08,105.0000
939,61,tire change,2016-03-08,157.5000
940,61,oil service,2016-03-08,105.0000
941,64,tire change,2016-03-08,157.5000
942,64,oil service,2016-03-08,157.5000
943,97,tire change,2016-03-08,157.5000
944,97,oil service,2016-03-08,105.0000
945,102,tire change,2016-03-08,157.5000
946,102,oil service,2016-03-08,157.5000
947,113,tire change,2016-03-08,157.5000
948,113,oil service,2016-03-08,210.0000
949,159,tire change,2016-03-08,157.5000
950,159,oil service,2016-03-08,157.5000
951,171,tire change,2016-03-08,157.5000
952,171,oil service,2016-03-08,210.0000
953,172,tire change,2016-03-08,157.5000
954,172,oil service,2016-03-08,105.0000
955,185,tire change,2016-03-08,157.5000
956,185,oil service,2016-03-08,157.5000
957,192,tire change,2016-03-08,157.5000
958,192,oil service,2016-03-08,157.5000
959,194,tire change,2016-03-08,157.5000
960,194,oil service,2016-03-08,157.5000
961,200,tire change,2016-03-08,157.5000
962,200,oil service,2016-03-08,157.5000
963,262,tire change,2016-03-08,157.5000
964,262,oil service,2016-03-08,105.0000
965,276,tire change,2016-03-08,157.5000
966,276,oil service,2016-03-08,157.5000
967,277,tire change,2016-03-08,157.5000
968,277,oil service,2016-03-08,157.5000
969,285,tire change,2016-03-08,157.5000
970,285,oil service,2016-03-08,210.0000
971,299,tire change,2016-03-08,157.5000
972,299,oil service,2016-03-08,105.0000
973,301,tire change,2016-03-08,157.5000
974,301,oil service,2016-03-08,105.0000
975,309,tire change,2016-03-08,157.5000
976,309,oil service,2016-03-08,105.0000
977,340,tire change,2016-03-08,157.5000
978,340,oil service,2016-03-08,105.0000
979,343,tire change,2016-03-08,157.5000
980,343,oil service,2016-03-08,157.5000
981,344,tire change,2016-03-08,157.5000
982,344,oil service,2016-03-08,105.0000
983,380,tire change,2016-03-08,157.5000
984,380,oil service,2016-03-08,210.0000
985,388,tire change,2016-03-08,157.5000
986,388,oil service,2016-03-08,105.0000
987,452,tire change,2016-03-08,157.5000
988,452,oil service,2016-03-08,105.0000
989,490,tire change,2016-03-08,157.5000
990,490,oil service,2016-03-08,157.5000
991,496,tire change,2016-03-08,157.5000
992,496,oil service,2016-03-08,105.0000
993,260,tire change,2016-03-09,157.5000
994,260,oil service,2016-03-09,210.0000
995,323,tire change,2016-03-09,157.5000
996,323,oil service,2016-03-09,157.5000
997,333,tire change,2016-03-09,157.5000
998,333,oil service,2016-03-09,157.5000
999,472,tire change,2016-03-09,157.5000
1000,472,oil service,2016-03-09,157.5000
1001,122,tire change,2016-03-10,157.5000
1002,122,oil service,2016-03-10,105.0000
1003,347,tire change,2016-03-10,157.5000
1004,347,oil service,2016-03-10,210.0000
1005,499,tire change,2016-03-10,157.5000
1006,499,oil service,2016-03-10,105.0000
1007,387,tire change,2016-03-16,157.5000
1008,387,oil service,2016-03-16,157.5000
1009,1,oil service,2016-09-01,105.0000
1010,2,oil service,2016-09-01,105.0000
1011,3,oil service,2016-09-01,157.5000
1012,4,oil service,2016-09-01,105.0000
1013,5,oil service,2016-09-01,210.0000
1014,6,oil service,2016-09-01,157.5000
1015,7,oil service,2016-09-01,210.0000
1016,8,oil service,2016-09-01,157.5000
1017,9,oil service,2016-09-01,157.5000
1018,10,oil service,2016-09-01,210.0000
1019,11,oil service,2016-09-01,210.0000
1020,12,oil service,2016-09-01,210.0000
1021,13,oil service,2016-09-01,210.0000
1022,14,oil service,2016-09-01,105.0000
1023,15,oil service,2016-09-01,105.0000
1024,16,oil service,2016-09-01,157.5000
1025,17,oil service,2016-09-01,105.0000
1026,18,oil service,2016-09-01,105.0000
1027,19,oil service,2016-09-01,157.5000
1028,20,oil service,2016-09-01,105.0000
1029,21,oil service,2016-09-01,210.0000
1030,22,oil service,2016-09-01,105.0000
1031,23,oil service,2016-09-01,157.5000
1032,24,oil service,2016-09-01,105.0000
1033,25,oil service,2016-09-01,105.0000
1034,26,oil service,2016-09-01,157.5000
1035,27,oil service,2016-09-01,105.0000
1036,28,oil service,2016-09-01,210.0000
1037,29,oil service,2016-09-01,210.0000
1038,30,oil service,2016-09-01,157.5000
1039,31,oil service,2016-09-01,105.0000
1040,32,oil service,2016-09-01,157.5000
1041,33,oil service,2016-09-01,105.0000
1042,34,oil service,2016-09-01,105.0000
1043,35,oil service,2016-09-01,210.0000
1044,40,oil service,2016-09-01,210.0000
1045,42,oil service,2016-09-01,105.0000
1046,44,oil service,2016-09-01,105.0000
1047,45,oil service,2016-09-01,157.5000
1048,48,oil service,2016-09-01,157.5000
1049,49,oil service,2016-09-01,157.5000
1050,50,oil service,2016-09-01,210.0000
1051,51,oil service,2016-09-01,210.0000
1052,54,oil service,2016-09-01,210.0000
1053,56,oil service,2016-09-01,210.0000
1054,57,oil service,2016-09-01,210.0000
1055,58,oil service,2016-09-01,157.5000
1056,59,oil service,2016-09-01,105.0000
1057,60,oil service,2016-09-01,105.0000
1058,61,oil service,2016-09-01,105.0000
1059,62,oil service,2016-09-01,105.0000
1060,64,oil service,2016-09-01,157.5000
1061,66,oil service,2016-09-01,210.0000
1062,67,oil service,2016-09-01,157.5000
1063,68,oil service,2016-09-01,157.5000
1064,70,oil service,2016-09-01,157.5000
1065,71,oil service,2016-09-01,105.0000
1066,72,oil service,2016-09-01,157.5000
1067,74,oil service,2016-09-01,105.0000
1068,75,oil service,2016-09-01,105.0000
1069,76,oil service,2016-09-01,105.0000
1070,77,oil service,2016-09-01,105.0000
1071,78,oil service,2016-09-01,210.0000
1072,79,oil service,2016-09-01,105.0000
1073,81,oil service,2016-09-01,105.0000
1074,83,oil service,2016-09-01,210.0000
1075,84,oil service,2016-09-01,210.0000
1076,89,oil service,2016-09-01,210.0000
1077,91,oil service,2016-09-01,210.0000
1078,93,oil service,2016-09-01,157.5000
1079,96,oil service,2016-09-01,157.5000
1080,97,oil service,2016-09-01,105.0000
1081,98,oil service,2016-09-01,157.5000
1082,99,oil service,2016-09-01,210.0000
1083,102,oil service,2016-09-01,157.5000
1084,103,oil service,2016-09-01,157.5000
1085,106,oil service,2016-09-01,105.0000
1086,111,oil service,2016-09-01,105.0000
1087,112,oil service,2016-09-01,105.0000
1088,114,oil service,2016-09-01,157.5000
1089,118,oil service,2016-09-01,105.0000
1090,120,oil service,2016-09-01,105.0000
1091,122,oil service,2016-09-01,105.0000
1092,123,oil service,2016-09-01,105.0000
1093,124,oil service,2016-09-01,210.0000
1094,126,oil service,2016-09-01,157.5000
1095,127,oil service,2016-09-01,157.5000
1096,128,oil service,2016-09-01,210.0000
1097,130,oil service,2016-09-01,157.5000
1098,135,oil service,2016-09-01,210.0000
1099,137,oil service,2016-09-01,157.5000
1100,138,oil service,2016-09-01,210.0000
1101,140,oil service,2016-09-01,210.0000
1102,143,oil service,2016-09-01,105.0000
1103,144,oil service,2016-09-01,157.5000
1104,145,oil service,2016-09-01,210.0000
1105,149,oil service,2016-09-01,210.0000
1106,150,oil service,2016-09-01,157.5000
1107,151,oil service,2016-09-01,210.0000
1108,154,oil service,2016-09-01,105.0000
1109,158,oil service,2016-09-01,157.5000
1110,160,oil service,2016-09-01,157.5000
1111,165,oil service,2016-09-01,157.5000
1112,169,oil service,2016-09-01,105.0000
1113,173,oil service,2016-09-01,210.0000
1114,175,oil service,2016-09-01,210.0000
1115,176,oil service,2016-09-01,105.0000
1116,177,oil service,2016-09-01,210.0000
1117,181,oil service,2016-09-01,210.0000
1118,182,oil service,2016-09-01,210.0000
1119,188,oil service,2016-09-01,105.0000
1120,190,oil service,2016-09-01,210.0000
1121,192,oil service,2016-09-01,157.5000
1122,194,oil service,2016-09-01,157.5000
1123,197,oil service,2016-09-01,210.0000
1124,199,oil service,2016-09-01,210.0000
1125,200,oil service,2016-09-01,157.5000
1126,203,oil service,2016-09-01,210.0000
1127,204,oil service,2016-09-01,105.0000
1128,205,oil service,2016-09-01,210.0000
1129,207,oil service,2016-09-01,157.5000
1130,210,oil service,2016-09-01,210.0000
1131,211,oil service,2016-09-01,210.0000
